Infosatz;Material;Lieferant;LKA;Kurztext;UrL;Lieferantenmaterialnr.
5300044830;7370;82131;;;DE;
5300044822;7367;82131;;;DE;
5300046241;7492;82131;;;DE;
5300049378;7685;82131;;;DE;
5300033990;5892;82131;;;DE;
5300018973;5581;82131;;;DE;
5300029599;4788;82131;;;DE;
5300035112;6169;82131;;;DE;
5300044821;7366;82131;;;DE;
5300044777;7363;82131;;;DE;
5300037523;6588;82131;;;DE;
5300026407;4949;82131;;;DE;
5300027011;3387;82131;;;DE;
5300034742;6159;82131;;;DE;
5300017906;3047;82131;;;DE;
5300042776;7175;82131;;;DE;
5300033931;5891;82131;;;DE;
5300027010;3386;82131;;;DE;
5300029812;5537;11634;;;DE;
5300047192;7578;11634;;;DE;
5300047292;7594;11634;;;DE;
5300044144;7323;11634;;;DE;
5300048478;7650;11634;;;DE;
5300047118;7566;11634;;;DE;
5300047130;7555;11634;;;DE;
5300047150;7574;11634;;;DE;
5300047131;7556;11634;;;DE;
5300047134;7559;11634;;;DE;
5300047114;7562;11634;;;DE;
5300047146;7570;11634;;;DE;
5300047151;7575;11634;;;DE;
5300046728;7524;11634;;;DE;
5300047113;7561;11634;;;DE;
5300047115;7563;11634;;;DE;
5300046726;7522;11634;;;DE;
5300047117;7565;11634;;;DE;
5300040267;7273;82041;;;DE;
5300034893;6165;82041;;;DE;
5300027422;3519;82041;;;DE;
5300022782;3338;82041;;;DE;
5300025914;4954;82229;;;DE;
5300033026;5868;82229;;;DE;
5300038143;7064;82229;;;DE;
5300018972;5579;82229;;;DE;
5300054756;7899;82513;;;DE;
5300044260;7330;82511;;;DE;
5300026405;4983;82511;;;DE;
5300012189;3604;82511;;;DE;
5300032169;3008;82511;;;DE;
5300052505;7823;17150;;;DE;
5300054941;4743;77080;;;DE;
5300054946;7917;77020;;;DE;
5300054947;7917;77030;;;DE;
5300054945;7917;19429;;;DE;
5300054950;7915;19731;;;DE;
5300054951;7916;19731;;;DE;
5300024676;3369;82055;;;DE;
5300055036;5227;77080;;;DE;
5300055130;5221;77020;;;DE;
5300055131;5221;77030;;;DE;
5300055089;5221;67089;;;DE;
5300055141;5221;77080;;;DE;
5300026366;4313;82033;;;DE;
5300055259;7930;17150;;;DE;
5300005296;0156;41142;;;DE;
5300006280;5100;82031;;;DE;
5300006472;0267;82335;;;DE;
5300006600;0255;71337;;;DE;
5300006642;0271;63549;;;DE;
5300006705;1069;91003;;;DE;
5300007355;0279;41142;;;DE;
5300007524;0102;63793;;;DE;
5300007525;4201;63793;;;DE;
5300007528;6203;63793;;;DE;
5300007550;6219;63793;;;DE;
5300007551;6226;63793;;;DE;
5300007557;6514;63793;;;DE;
5300007558;6515;63793;;;DE;
5300007563;6534;63793;;;DE;
5300007565;6538;63793;;;DE;
5300007566;6560;63793;;;DE;
5300007568;6573;63793;;;DE;
5300007569;6819;63793;;;DE;
5300007571;9822;63793;;;DE;
5300007623;0343;91437;;;DE;
5300007656;0307;71337;;;DE;
5300008060;1714;93391;;;DE;
5300008108;0149;91052;;;DE;
5300008109;0150;91052;;;DE;
5300008700;4864;82041;;;DE;
5300008918;4869;82055;;;DE;
5300009250;0386;92667;;;DE;
5300010068;6970;77030;;;DE;
5300010305;4885;82041;;;DE;
5300010841;5183;82031;;;DE;
5300010842;5184;82031;;;DE;
5300011130;0090;65456;;;DE;
5300011375;3074;82303;;;DE;
5300011376;4201;82303;;;DE;
5300011377;4202;82303;;;DE;
5300011379;6514;82303;;;DE;
5300011414;5820;82041;;;DE;
5300011877;1362;65456;;;DE;
5300012362;0328;41138;;;DE;
5300012685;1355;63347;;;DE;
5300012686;1354;63347;;;DE;
5300012687;1353;63347;;;DE;
5300012688;0355;63347;;;DE;
5300012689;0377;63347;;;DE;
5300012692;0354;63347;;;DE;
5300012693;0352;63347;;;DE;
5300012694;0283;63347;;;DE;
5300012700;0446;82544;;;DE;
5300012743;3280;82055;;;DE;
5300012746;4817;82055;;;DE;
5300012965;1356;63347;;;DE;
5300012966;1741;63347;;;DE;
5300012967;0462;63347;;;DE;
5300013150;7115;82664;;;DE;
5300013153;4468;82032;;;DE;
5300013235;0247;41138;;;DE;
5300014353;6535;75102;;;DE;
5300014450;5235;82603;;;DE;
5300014484;5632;41080;;;DE;
5300014537;1701;91052;;;DE;
5300014539;0522;91052;;;DE;
5300014540;0523;91052;;;DE;
5300014607;0272;72561;;;DE;
5300014608;0295;72561;;;DE;
5300015319;5228;67089;;;DE;
5300015322;5262;67089;;;DE;
5300016603;0667;67481;;;DE;
5300016763;1883;91052;;;DE;
5300016864;9142;91052;;;DE;
5300016865;9143;91052;;;DE;
5300016866;9145;91052;;;DE;
5300016867;9146;91052;;;DE;
5300016868;9161;91052;;;DE;
5300016869;9162;91052;;;DE;
5300016880;9163;91052;;;DE;
5300016881;9164;91052;;;DE;
5300016882;9165;91052;;;DE;
5300017284;8203;82011;;;DE;
5300017410;0255;92667;;;DE;
5300017545;0874;64244;;;DE;
5300017599;0262;66949;;;DE;
5300017759;0712;51591;;;DE;
5300017988;0717;91052;;;DE;
5300018650;0733;61237;;;DE;
5300018713;9166;91052;;;DE;
5300018714;9199;91052;;;DE;
5300018715;9266;91052;;;DE;
5300018716;9376;91052;;;DE;
5300018717;9391;91052;;;DE;
5300018718;9462;91052;;;DE;
5300018738;1538;92084;;;DE;
5300018746;1663;91052;;;DE;
5300018881;1865;91052;;;DE;
5300019392;0920;41138;;;DE;
5300019431;0790;92203;;;DE;
5300019434;0795;92203;;;DE;
5300019435;0798;92203;;;DE;
5300019639;1528;66975;;;DE;
5300019656;0802;72561;;;DE;
5300019765;0803;41138;;;DE;
5300020361;0819;41142;;;DE;
5300020362;0820;41142;;;DE;
5300020428;4214;82422;;;DE;
5300020429;4215;82422;;;DE;
5300021546;0594;91517;;;DE;
5300021869;0865;41142;;;DE;
5300022402;0591;66979;;;DE;
5300023009;1939;41142;;;DE;
5300023020;1940;41142;;;DE;
5300023021;1941;41142;;;DE;
5300023177;1942;91052;;;DE;
5300023307;4833;77020;;;DE;
5300023308;8899;77020;;;DE;
5300023309;8897;77020;;;DE;
5300023320;6541;77020;;;DE;
5300023321;6206;77020;;;DE;
5300023322;5243;77020;;;DE;
5300023323;3612;77020;;;DE;
5300023324;5964;77020;;;DE;
5300023325;8896;77020;;;DE;
5300023326;5062;77020;;;DE;
5300023645;0922;68136;;;DE;
5300023895;1958;41142;;;DE;
5300024123;0967;68931;;;DE;
5300024225;0969;92667;;;DE;
5300024668;1092;92080;;;DE;
5300024710;0999;41142;;;DE;
5300025036;1022;92080;;;DE;
5300025151;0887;41138;;;DE;
5300025208;5580;82072;;;DE;
5300025253;1027;92671;;;DE;
5300025254;1029;92671;;;DE;
5300025255;1037;92671;;;DE;
5300025256;1038;92671;;;DE;
5300025257;1039;92671;;;DE;
5300025258;1043;92671;;;DE;
5300025259;1045;92671;;;DE;
5300025280;1046;92671;;;DE;
5300025394;1053;63097;;;DE;
5300025674;1992;91052;;;DE;
5300025675;1993;91052;;;DE;
5300025703;1994;70626;;;DE;
5300025760;4931;82131;;;DE;
5300025774;4950;82603;;;DE;
5300025829;3002;67978;;;DE;
5300025923;0681;41529;;;DE;
5300025977;1995;91052;;;DE;
5300025994;1196;41138;;;DE;
5300025995;1197;41138;;;DE;
5300026124;4942;82033;;;DE;
5300026161;6057;63726;;;DE;
5300026215;4972;82645;;;DE;
5300026364;0186;82033;;;DE;
5300026387;1201;70877;;;DE;
5300027016;0020;70877;;;DE;
5300027017;1056;70877;;;DE;
5300027453;0465;70225;;;DE;
5300027663;0591;69377;;;DE;
5300027945;1002;70225;;;DE;
5300028095;1828;70877;;;DE;
5300028515;1851;64370;;;DE;
5300028653;0871;70877;;;DE;
5300028665;3599;41455;;;DE;
5300028725;1935;70225;;;DE;
5300028730;1536;70877;;;DE;
5300028731;0548;70877;;;DE;
5300028830;1862;70877;;;DE;
5300029244;1514;70877;;;DE;
5300029691;0551;92667;;;DE;
5300030149;0952;51591;;;DE;
5300030203;0422;70225;;;DE;
5300030204;0375;70225;;;DE;
5300030205;0421;70225;;;DE;
5300030210;1178;64863;;;DE;
5300030229;0864;10509;;;DE;
5300030622;2012;82304;;;DE;
5300030822;0520;65616;;;DE;
5300030828;2022;75001;;;DE;
5300031092;2025;41174;;;DE;
5300031104;2024;72501;;;DE;
5300031481;1537;12409;;;DE;
5300031891;1871;64370;;;DE;
5300031902;1834;12441;;;DE;
5300031904;1834;71549;;;DE;
5300032023;5794;82304;;;DE;
5300032075;0478;72589;;;DE;
5300032125;4379;12423;;;DE;
5300032154;4380;10685;;;DE;
5300032220;2019;65616;;;DE;
5300032258;1362;12851;;;DE;
5300032259;1522;12851;;;DE;
5300032365;4389;41138;;;DE;
5300032647;0824;70288;;;DE;
5300032648;0826;70288;;;DE;
5300032649;0828;70288;;;DE;
5300032651;0830;70288;;;DE;
5300032652;0831;70288;;;DE;
5300032666;2021;70288;;;DE;
5300032762;1211;64370;;;DE;
5300032894;4396;91052;;;DE;
5300032895;4397;91052;;;DE;
5300032932;4398;64211;;;DE;
5300033037;5272;41142;;;DE;
5300033038;5273;41142;;;DE;
5300033216;6416;65259;;;DE;
5300033218;6348;65259;;;DE;
5300033281;0826;69143;;;DE;
5300033375;5291;41142;;;DE;
5300033376;5292;41142;;;DE;
5300033394;5230;67361;;;DE;
5300033440;5293;68479;;;DE;
5300033449;1776;41138;;;DE;
5300033501;6439;67303;;;DE;
5300033513;5315;64863;;;DE;
5300033514;5316;92080;;;DE;
5300033554;0291;12441;;;DE;
5300033556;0638;70225;;;DE;
5300033607;5926;67361;;;DE;
5300033623;5314;41138;;;DE;
5300033800;5317;72449;;;DE;
5300033801;5318;72449;;;DE;
5300033854;5319;41138;;;DE;
5300034000;1794;69999;;;DE;
5300034014;5321;41138;;;DE;
5300034065;5324;12017;;;DE;
5300034082;0153;13603;;;DE;
5300034083;5325;72501;;;DE;
5300034105;5333;70225;;;DE;
5300034295;1556;70225;;;DE;
5300034296;1400;12441;;;DE;
5300034506;5337;92667;;;DE;
5300034507;5338;92667;;;DE;
5300034508;5339;92667;;;DE;
5300034509;5349;92667;;;DE;
5300034510;5350;92667;;;DE;
5300034511;5351;92667;;;DE;
5300034534;5337;63347;;;DE;
5300034535;5338;63347;;;DE;
5300034536;5339;63347;;;DE;
5300034537;5349;63347;;;DE;
5300034538;5350;63347;;;DE;
5300034539;5351;63347;;;DE;
5300034611;5359;64211;;;DE;
5300034739;5361;71399;;;DE;
5300034774;5360;12853;;;DE;
5300035110;0407;13043;;;DE;
5300035111;0099;13043;;;DE;
5300035137;6457;77020;;;DE;
5300035193;5371;14130;;;DE;
5300035211;5376;64211;;;DE;
5300035236;5377;12423;;;DE;
5300035237;5378;12423;;;DE;
5300035238;5379;12423;;;DE;
5300035239;5380;12423;;;DE;
5300035803;0167;41506;;;DE;
5300035804;0196;41506;;;DE;
5300035809;1763;41138;;;DE;
5300035849;2135;11105;;;DE;
5300035850;0196;41138;;;DE;
5300035851;0167;41138;;;DE;
5300035854;6196;82304;;;DE;
5300035880;2136;11105;;;DE;
5300035890;2137;11105;;;DE;
5300035943;0318;72561;;;DE;
5300036116;4940;14489;;;DE;
5300036218;2141;69143;;;DE;
5300036223;6262;82392;;;DE;
5300036270;2142;69143;;;DE;
5300036285;9417;11249;;;DE;
5300036388;2144;12441;;;DE;
5300036389;2143;12441;;;DE;
5300036690;5455;64211;;;DE;
5300036876;5453;64211;;;DE;
5300036984;2167;64741;;;DE;
5300037031;6517;75102;;;DE;
5300037125;0839;14901;;;DE;
5300037126;0840;14901;;;DE;
5300037201;1362;14981;;;DE;
5300037202;1523;14981;;;DE;
5300037215;5382;70678;;;DE;
5300037416;5465;12853;;;DE;
5300037432;8365;65259;;;DE;
5300037508;6882;82072;;;DE;
5300037553;3607;65313;;;DE;
5300037585;7050;11751;;;DE;
5300037616;2193;41138;;;DE;
5300037628;7051;11751;;;DE;
5300037882;6950;15282;;;DE;
5300037924;7053;70697;;;DE;
5300037925;7054;70697;;;DE;
5300037926;7055;70697;;;DE;
5300037927;7056;70697;;;DE;
5300037928;7057;70697;;;DE;
5300037929;7058;70697;;;DE;
5300037968;5861;12086;;;DE;
5300037982;0169;10948;;;DE;
5300037984;0170;10948;;;DE;
5300037986;0177;10948;;;DE;
5300037987;0399;10948;;;DE;
5300037989;0400;10948;;;DE;
5300037995;1566;10948;;;DE;
5300037996;1294;10948;;;DE;
5300037997;0582;10948;;;DE;
5300038020;0539;10948;;;DE;
5300038021;0552;10948;;;DE;
5300038022;0583;10948;;;DE;
5300038023;0585;10948;;;DE;
5300038024;0635;10948;;;DE;
5300038026;0655;10948;;;DE;
5300038027;0657;10948;;;DE;
5300038028;0658;10948;;;DE;
5300038029;0660;10948;;;DE;
5300038030;0676;10948;;;DE;
5300038031;0698;10948;;;DE;
5300038032;0713;10948;;;DE;
5300038033;0766;10948;;;DE;
5300038034;0771;10948;;;DE;
5300038035;0772;10948;;;DE;
5300038036;0913;10948;;;DE;
5300038037;0942;10948;;;DE;
5300038038;0959;10948;;;DE;
5300038039;1000;10948;;;DE;
5300038040;1007;10948;;;DE;
5300038041;1018;10948;;;DE;
5300038042;1034;10948;;;DE;
5300038043;1047;10948;;;DE;
5300038044;1048;10948;;;DE;
5300038045;1068;10948;;;DE;
5300038046;1084;10948;;;DE;
5300038047;1103;10948;;;DE;
5300038048;1153;10948;;;DE;
5300038049;1165;10948;;;DE;
5300038050;1166;10948;;;DE;
5300038051;1173;10948;;;DE;
5300038052;1189;10948;;;DE;
5300038053;1293;10948;;;DE;
5300038054;1329;10948;;;DE;
5300038055;1389;10948;;;DE;
5300038056;1565;10948;;;DE;
5300038057;1569;10948;;;DE;
5300038058;1570;10948;;;DE;
5300038059;4381;10948;;;DE;
5300038082;5356;12569;;;DE;
5300038148;6782;13084;;;DE;
5300038149;5469;12853;;;DE;
5300038210;5470;75074;;;DE;
5300038211;7066;70697;;;DE;
5300038212;7067;70697;;;DE;
5300038234;5471;71399;;;DE;
5300038380;4419;65259;;;DE;
5300038406;2145;12569;;;DE;
5300038407;5286;12569;;;DE;
5300038485;5287;12569;;;DE;
5300038486;5288;12569;;;DE;
5300038487;5289;12569;;;DE;
5300038489;5372;12569;;;DE;
5300038491;5375;12569;;;DE;
5300038492;5358;12569;;;DE;
5300038518;3414;14610;;;DE;
5300038563;3417;14610;;;DE;
5300038581;8823;12086;;;DE;
5300038589;7076;82392;;;DE;
5300038605;3420;15160;;;DE;
5300038710;3422;82343;;;DE;
5300038714;3423;72561;;;DE;
5300038720;6781;82643;;;DE;
5300038770;3424;15160;;;DE;
5300038778;6786;63726;;;DE;
5300038867;5472;12853;;;DE;
5300039004;3426;41138;;;DE;
5300039119;5590;15789;;;DE;
5300039152;6201;15879;;;DE;
5300039161;6276;82192;;;DE;
5300039183;6452;15789;;;DE;
5300039189;1308;41138;;;DE;
5300039255;3470;72561;;;DE;
5300039471;1052;63979;;;DE;
5300039588;3428;41138;;;DE;
5300039687;6101;16071;;;DE;
5300039964;5473;16171;;;DE;
5300040260;3430;67117;;;DE;
5300040547;0104;63347;;;DE;
5300040548;0153;63347;;;DE;
5300040549;0175;63347;;;DE;
5300040610;0643;63347;;;DE;
5300040611;0735;63347;;;DE;
5300040612;0808;63347;;;DE;
5300040613;1216;63347;;;DE;
5300040614;1375;63347;;;DE;
5300040616;2041;63347;;;DE;
5300040617;5267;63347;;;DE;
5300040618;5284;63347;;;DE;
5300040676;3439;63347;;;DE;
5300040683;7730;41142;;;DE;
5300040689;8864;12086;;;DE;
5300040691;6615;14545;;;DE;
5300040764;4749;15789;;;DE;
5300040785;7130;41142;;;DE;
5300040808;3660;64244;;;DE;
5300040817;1522;71399;;;DE;
5300040851;0446;16421;;;DE;
5300040930;3661;41506;;;DE;
5300040948;5398;72561;;;DE;
5300040970;5399;91052;;;DE;
5300041056;3036;82226;;;DE;
5300041176;5926;15819;;;DE;
5300041375;7140;70697;;;DE;
5300041378;7143;70697;;;DE;
5300041407;7146;72561;;;DE;
5300041411;3667;70806;;;DE;
5300041420;3499;92667;;;DE;
5300041450;6959;12086;;;DE;
5300041454;4803;12086;;;DE;
5300041579;6124;16268;;;DE;
5300041605;6621;12086;;;DE;
5300041623;7151;82275;;;DE;
5300041786;3671;11105;;;DE;
5300041846;6448;65259;;;DE;
5300041866;6251;13084;;;DE;
5300042000;5258;67620;;;DE;
5300042002;7014;67620;;;DE;
5300042003;7015;67620;;;DE;
5300042004;7230;67620;;;DE;
5300042058;3693;72449;;;DE;
5300042106;6732;12086;;;DE;
5300042121;4160;17132;;;DE;
5300042143;0153;15160;;;DE;
5300042252;6137;17132;;;DE;
5300042254;6283;17132;;;DE;
5300042255;6284;17132;;;DE;
5300042256;6285;17132;;;DE;
5300042263;6677;12086;;;DE;
5300042271;6287;17132;;;DE;
5300042272;6288;17132;;;DE;
5300042273;6289;17132;;;DE;
5300042277;6292;17132;;;DE;
5300042320;3092;17150;;;DE;
5300042335;4583;17150;;;DE;
5300042337;5031;17150;;;DE;
5300042338;5036;17150;;;DE;
5300042339;5037;17150;;;DE;
5300042340;5038;17150;;;DE;
5300042341;5040;17150;;;DE;
5300042344;5052;17150;;;DE;
5300042346;5082;17150;;;DE;
5300042347;5083;17150;;;DE;
5300042348;5087;17150;;;DE;
5300042349;5088;17150;;;DE;
5300042351;5097;17150;;;DE;
5300042352;5120;17150;;;DE;
5300042355;5133;17150;;;DE;
5300042356;5149;17150;;;DE;
5300042357;5158;17150;;;DE;
5300042358;5159;17150;;;DE;
5300042359;5161;17150;;;DE;
5300042360;5162;17150;;;DE;
5300042361;5170;17150;;;DE;
5300042366;5225;17150;;;DE;
5300042367;5277;17150;;;DE;
5300042368;5404;17150;;;DE;
5300042369;5411;17150;;;DE;
5300042371;5422;17150;;;DE;
5300042372;5427;17150;;;DE;
5300042373;5436;17150;;;DE;
5300042375;5445;17150;;;DE;
5300042376;5503;17150;;;DE;
5300042377;5512;17150;;;DE;
5300042378;5523;17150;;;DE;
5300042379;5565;17150;;;DE;
5300042380;5605;17150;;;DE;
5300042382;5620;17150;;;DE;
5300042384;5683;17150;;;DE;
5300042385;5713;17150;;;DE;
5300042386;5730;17150;;;DE;
5300042388;5734;17150;;;DE;
5300042389;5745;17150;;;DE;
5300042390;5765;17150;;;DE;
5300042393;5788;17150;;;DE;
5300042395;5806;17150;;;DE;
5300042396;5818;17150;;;DE;
5300042397;5863;17150;;;DE;
5300042399;5888;17150;;;DE;
5300042400;6124;17150;;;DE;
5300042401;6139;17150;;;DE;
5300042402;6249;17150;;;DE;
5300042403;6296;17150;;;DE;
5300042405;6505;17150;;;DE;
5300042406;7077;17150;;;DE;
5300042407;7234;17150;;;DE;
5300042408;7253;17150;;;DE;
5300042410;7286;17150;;;DE;
5300042411;7287;17150;;;DE;
5300042413;3306;17271;;;DE;
5300042480;6528;15572;;;DE;
5300042566;6912;17378;;;DE;
5300042586;4180;64187;;;DE;
5300042626;6415;65259;;;DE;
5300042646;6882;11903;;;DE;
5300042665;6376;15789;;;DE;
5300042688;7168;13532;;;DE;
5300042707;3525;77700;;;DE;
5300042709;9800;77700;;;DE;
5300042729;6880;17509;;;DE;
5300042812;6251;17378;;;DE;
5300043047;7191;70697;;;DE;
5300043057;7193;70697;;;DE;
5300043087;7199;70697;;;DE;
5300043088;7198;70697;;;DE;
5300043089;7197;70697;;;DE;
5300043090;7196;70697;;;DE;
5300043091;7211;70697;;;DE;
5300043243;7276;69918;;;DE;
5300043437;8335;13826;;;DE;
5300043439;4841;17826;;;DE;
5300043477;5948;17832;;;DE;
5300043478;6879;12086;;;DE;
5300043479;6875;12086;;;DE;
5300043674;7310;15160;;;DE;
5300043749;5332;70225;;;DE;
5300043758;1012;17339;;;DE;
5300043759;5382;17339;;;DE;
5300043769;8897;82275;;;DE;
5300043770;7415;17958;;;DE;
5300043780;7420;15160;;;DE;
5300043790;5826;17150;;;DE;
5300043896;6009;65259;;;DE;
5300043963;3276;12086;;;DE;
5300043965;5011;16333;;;DE;
5300043967;6408;18035;;;DE;
5300044030;5479;82041;;;DE;
5300044216;6912;14488;;;DE;
5300044237;7335;70225;;;DE;
5300044238;7336;70225;;;DE;
5300044304;5896;18035;;;DE;
5300044349;0316;71692;;;DE;
5300044360;0327;71692;;;DE;
5300044361;0606;71692;;;DE;
5300044362;1206;71692;;;DE;
5300044363;1211;71692;;;DE;
5300044364;1871;71692;;;DE;
5300044465;5118;18245;;;DE;
5300044514;5896;13171;;;DE;
5300044587;7191;14610;;;DE;
5300044588;7192;14610;;;DE;
5300044600;7143;14610;;;DE;
5300044614;4532;65259;;;DE;
5300044791;7756;72561;;;DE;
5300044898;8335;18444;;;DE;
5300044899;7376;63301;;;DE;
5300044920;7378;63301;;;DE;
5300045011;5151;17150;;;DE;
5300045061;5709;14488;;;DE;
5300045062;5729;14488;;;DE;
5300045063;5749;14488;;;DE;
5300045068;5545;14488;;;DE;
5300045084;5518;18559;;;DE;
5300045089;5040;14488;;;DE;
5300045136;1483;18570;;;DE;
5300045210;6935;75102;;;DE;
5300045235;4780;17150;;;DE;
5300045327;7712;14610;;;DE;
5300045519;5705;68357;;;DE;
5300045676;6501;75102;;;DE;
5300045701;5277;14488;;;DE;
5300045796;7713;91052;;;DE;
5300041954;5004;67620;;;DE;
5300045954;6187;82192;;;DE;
5300045972;8347;15557;;;DE;
5300045981;7234;14488;;;DE;
5300045973;7410;70225;;;DE;
5300045996;7468;75001;;;DE;
5300045997;7469;75001;;;DE;
5300045998;2223;12409;;;DE;
5300046022;5126;17150;;;DE;
5300046026;1884;91052;;;DE;
5300046086;8335;18894;;;DE;
5300046141;7477;63301;;;DE;
5300046163;7482;14610;;;DE;
5300046164;7483;14610;;;DE;
5300046165;7484;14610;;;DE;
5300046166;7485;14610;;;DE;
5300046184;7463;17790;;;DE;
5300046199;7758;72561;;;DE;
5300046292;7421;72576;;;DE;
5300046293;7419;72576;;;DE;
5300046294;6144;72576;;;DE;
5300046295;8862;72576;;;DE;
5300046297;7020;72576;;;DE;
5300046298;6248;72576;;;DE;
5300046299;6163;72576;;;DE;
5300046310;6158;72576;;;DE;
5300046311;6157;72576;;;DE;
5300046312;6149;72576;;;DE;
5300046313;6148;72576;;;DE;
5300046315;6146;72576;;;DE;
5300046316;4881;72576;;;DE;
5300046380;5120;14488;;;DE;
5300025756;3045;67978;;;DE;
5300046383;7660;14610;;;DE;
5300039185;6429;65259;;;DE;
5300046640;6023;77020;;;DE;
5300046894;7418;69918;;;DE;
5300046908;5144;16333;;;DE;
5300025842;3035;67978;;;DE;
5300047095;7720;91052;;;DE;
5300047096;7721;91052;;;DE;
5300047097;7722;91052;;;DE;
5300047098;7723;91052;;;DE;
5300047244;5938;15819;;;DE;
5300047251;7760;72561;;;DE;
5300047277;6101;68365;;;DE;
5300047278;7547;68365;;;DE;
5300047366;4884;16586;;;DE;
5300047367;7612;72576;;;DE;
5300047368;2228;12481;;;DE;
5300046270;7216;68495;;;DE;
5300047429;6962;82040;;;DE;
5300047458;4785;17132;;;DE;
5300048053;7724;19594;;;DE;
5300048096;3389;19731;;;DE;
5300048098;5830;19731;;;DE;
5300048129;6496;19731;;;DE;
5300048143;3210;82484;;;DE;
5300041956;5034;67620;;;DE;
5300025771;4939;82603;;;DE;
5300043442;4168;82229;;;DE;
5300017986;5270;67089;;;DE;
5300015323;5266;67089;;;DE;
5300048538;5132;14488;;;DE;
5300048544;6939;12086;;;DE;
5300042035;4161;82131;;;DE;
5300048629;6865;12086;;;DE;
5300017673;5236;67978;;;DE;
5300025757;5742;67978;;;DE;
5300020555;5516;67978;;;DE;
5300025755;5580;67978;;;DE;
5300017674;5528;67978;;;DE;
5300020554;5615;67978;;;DE;
5300017672;5732;67978;;;DE;
5300044913;7375;82513;;;DE;
5300048870;2229;63347;;;DE;
5300048875;7537;17150;;;DE;
5300049042;5837;17150;;;DE;
5300049363;8853;12086;;;DE;
5300049446;6905;12086;;;DE;
5300049476;5048;17832;;;DE;
5300049495;3027;18245;;;DE;
5300049502;5143;16333;;;DE;
5300042409;7285;17150;;;DE;
5300049849;7322;16333;;;DE;
5300049862;5039;17150;;;DE;
5300050107;5151;16268;;;DE;
5300050142;7422;77030;;;DE;
5300050360;3036;12480;;;DE;
5300050408;7909;17832;;;DE;
5300051298;2247;41138;;;DE;
5300051326;7286;16268;;;DE;
5300051441;7716;17969;;;DE;
5300051487;6336;82072;;;DE;
5300042412;3180;17271;;;DE;
5300025791;4940;82603;;;DE;
5300042416;6251;17271;;;DE;
5300048091;8877;19731;;;DE;
5300051753;7435;77020;;;DE;
5300042270;6286;17132;;;DE;
5300042222;5709;17132;;;DE;
5300042253;6282;17132;;;DE;
5300051783;3265;64192;;;DE;
5300036747;5456;41493;;;DE;
5300046493;7780;67352;;;DE;
5300034424;5355;82365;;;DE;
